,ord_cat_cols_pipe__insured_sex,ord_cat_cols_pipe__incident_severity,ohe_cat_cols_pipe__insured_relationship_husband,ohe_cat_cols_pipe__insured_relationship_not-in-family,ohe_cat_cols_pipe__insured_relationship_other-relative,ohe_cat_cols_pipe__insured_relationship_own-child,ohe_cat_cols_pipe__insured_relationship_unmarried,ohe_cat_cols_pipe__insured_relationship_wife,ohe_cat_cols_pipe__incident_type_Multi-vehicle Collision,ohe_cat_cols_pipe__incident_type_Parked Car,ohe_cat_cols_pipe__incident_type_Single Vehicle Collision,ohe_cat_cols_pipe__incident_type_Vehicle Theft,ohe_cat_cols_pipe__collision_type_Front Collision,ohe_cat_cols_pipe__collision_type_Other,ohe_cat_cols_pipe__collision_type_Rear Collision,ohe_cat_cols_pipe__collision_type_Side Collision,ohe_cat_cols_pipe__incident_severity_Major Damage,ohe_cat_cols_pipe__incident_severity_Minor Damage,ohe_cat_cols_pipe__incident_severity_Total Loss,ohe_cat_cols_pipe__incident_severity_Trivial Damage,ohe_cat_cols_pipe__authorities_contacted_Ambulance,ohe_cat_cols_pipe__authorities_contacted_Fire,ohe_cat_cols_pipe__authorities_contacted_Other,ohe_cat_cols_pipe__authorities_contacted_Police,ohe_cat_cols_pipe__property_damage_NO,ohe_cat_cols_pipe__property_damage_Other,ohe_cat_cols_pipe__property_damage_YES,ohe_cat_cols_pipe__police_report_available_NO,ohe_cat_cols_pipe__police_report_available_Other,ohe_cat_cols_pipe__police_report_available_YES,csl_sum__policy_csl,num_pipe__months_as_customer,num_pipe__age,num_pipe__policy_deductable,num_pipe__policy_annual_premium,num_pipe__umbrella_limit,num_pipe__capital-gains,num_pipe__capital-loss,num_pipe__incident_hour_of_the_day,num_pipe__number_of_vehicles_involved,num_pipe__bodily_injuries,num_pipe__witnesses,num_pipe__total_claim_amount,num_pipe__injury_claim,num_pipe__property_claim,num_pipe__vehicle_claim,num_pipe__auto_year,num_pipe__active_days
128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.880643784118896,0.6156223007422109,0.4556597789932785,1.2132466279467917,0.5630289437230926,-0.5897654187345795,0.5752308345541362,-0.9960798949480821,1.3643592180653275,-0.8369194425993867,-1.4017701554581454,1.6035674514745464,0.3039605690252439,0.5517134320489958,0.6116760157418984,0.10927795892269958,-0.05948967200220578,0.02599915930371276
129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.13613816952562643,-1.0890420327333519,-1.1639839852008398,-0.3831305140884606,-0.3862767728785961,1.8339280829143776,0.6386150981490306,0.8463485045139969,-1.755796997884486,1.065170199671947,-0.10383482633023308,0.6490630160730306,-0.4275199087574548,-0.5190064336813595,-0.5470954541066028,-0.30973592818220325,-1.1093074132178546,-1.3047601793165924
130,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.13613816952562643,0.6686170468606222,0.6716122808858276,-0.3831305140884606,0.7648971510507038,-0.5897654187345795,1.2165304426907153,0.8463485045139969,-1.755796997884486,1.065170199671947,-0.10383482633023308,0.6490630160730306,1.1031919858804375,1.2088748311215949,1.3228796691938887,0.8599437643924869,-1.284277036753796,-1.2795590555973229
131,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.13613816952562643,-0.09097431416993945,0.023754775208180277,-1.1813190851060869,-1.7918331203274331,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,-1.330321150254966,1.065170199671947,1.1941005027976794,0.6490630160730306,0.21439153092940322,-0.2961758443406506,0.9509283331931352,0.13570225810949524,0.990328069213443,-0.5056745480514275
132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.880643784118896,-0.8152358444548935,-1.2719602361471143,-1.1813190851060869,-1.1600603973947259,-0.5897654187345795,1.294828650660879,-1.2882197045879467,1.222533935522154,1.065170199671947,-1.4017701554581454,-0.30544141932848506,-0.18752081950065103,0.14759693951584588,0.1743266426421114,-0.3523383697282616,1.1652976927493846,-0.5350758590572418
133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4592310046028083,-1.592492120858259,-0.6241027304694671,-0.3831305140884606,3.1020912966027585,-0.5897654187345795,-0.9422630056295133,-0.91428074824892,-1.755796997884486,-0.8369194425993867,1.1941005027976794,-0.30544141932848506,-0.3482857596726727,-0.5737698836040761,0.35008386734576413,-0.4192080248132139,-0.7593681661459716,0.7008292500085913
134,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.13613816952562643,-0.9830525404965292,-0.7320789814157416,1.2132466279467917,1.7757958127452962,-0.5897654187345795,1.492438413633197,-1.7089010304693517,0.5134075228062873,-0.8369194425993867,-0.10383482633023308,-0.30544141932848506,0.8505613656101176,1.8207147543960835,0.2111130385103178,0.6226643431233012,-0.05948967200220578,-0.5329757654139693
135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.13613816952562643,-0.29412084095718266,-0.5161264795231925,1.2132466279467917,0.2289851244547849,-0.5897654187345795,2.223221688021392,0.8463485045139969,0.2297569577199407,-0.8369194425993867,-0.10383482633023308,0.6490630160730306,0.5091272545781097,1.1559997760237997,-0.14857616553436692,0.4263695491642477,-1.8091859073616203,0.5604729915165496
136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.880643784118896,-0.03797956805152818,0.13173102615445484,-0.3831305140884606,0.9503435399250755,-0.5897654187345795,0.7467411948697329,0.05172822229356535,-0.479369454995926,-0.8369194425993867,-1.4017701554581454,-1.2599458547300009,-1.9984230384383526,-1.3801144738454547,-1.4790174827678313,-2.03109027520775,1.5152369398212673,-1.1364026722475848
137,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.13613816952562643,-0.7445761829636784,-1.1639839852008398,-0.3831305140884606,0.24687556081847514,-0.5897654187345795,1.6266639130106206,0.8463485045139969,-0.479369454995926,1.065170199671947,-1.4017701554581454,1.6035674514745464,0.3675009977599001,-0.22064005134380013,-0.2241926459301245,0.6399210283065148,0.6403888221415601,-0.9736454148939704
138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4592310046028083,1.0660776427487066,0.7795885318321021,-1.1813190851060869,0.5475417003037785,-0.5897654187345795,0.7840260558079062,-2.17242952843127,1.222533935522154,1.065170199671947,-0.10383482633023308,0.6490630160730306,0.7740066321948692,1.1559997760237997,-0.14857616553436692,0.7995453662512396,-1.284277036753796,-1.529820214753956
139,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.13613816952562643,-0.709246352218071,-0.7320789814157416,-0.3831305140884606,-0.12303813832330103,-0.5897654187345795,-0.9422630056295133,-0.8363767990116229,0.9388833704358074,1.065170199671947,-1.4017701554581454,0.6490630160730306,0.6760165734233512,0.8576333936862403,0.9427535785557559,0.458725833882773,-1.9841555308975618,1.1733503197448911
140,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.880643784118896,0.05917746649889249,-0.4081502285769179,1.2132466279467917,-0.020368395310779802,-0.5897654187345795,1.8913864256716504,0.8463485045139969,-1.4721464327981393,-0.8369194425993867,-1.4017701554581454,-0.30544141932848506,-0.1480951317917981,0.328882842708287,-0.596143981930878,-0.14525814752969957,0.29044957506967717,0.4271170451687495
141,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4592310046028083,0.7304442506654353,0.23970727710072937,1.2132466279467917,-1.1439946075258398,-0.5897654187345795,-0.9422630056295133,-1.0622982517997848,-0.479369454995926,-0.8369194425993867,1.1941005027976794,1.6035674514745464,-1.9417725357110687,-1.3687841048959273,-1.370701983822557,-1.9830951195419375,-0.9343377896819131,-0.3481675248059943
142,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.13613816952562643,-0.7269112675908748,-0.5161264795231925,-0.3831305140884606,-0.02263807753602406,-0.5897654187345795,1.2426298453474365,-0.2715731670412181,-1.0466705851686193,-0.8369194425993867,1.1941005027976794,-0.30544141932848506,-1.8261748882540436,-1.100632039757108,-1.3053039467235235,-1.9140683788090835,1.1652976927493846,-0.6124293082511101
143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.13613816952562643,-1.6101570362310627,-1.0560077342545653,1.2132466279467917,0.05706782178578978,1.8339280829143776,-0.9422630056295133,-1.3427524690540547,0.2297569577199407,-0.8369194425993867,1.1941005027976794,1.6035674514745464,0.5703710413103084,-0.12055512562297327,1.3310544238312678,0.48676794730549494,0.990328069213443,0.9146887860151685
144,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4592310046028083,-0.8682305905733048,-0.8400552323620162,1.2132466279467917,0.42257566719621037,-0.5897654187345795,1.074847971125657,0.8463485045139969,1.0807086529789807,1.065170199671947,-1.4017701554581454,1.6035674514745464,-0.393070278720593,-0.5001224854321469,-0.5266585675131548,-0.2719869293439237,0.8153584456775015,0.43936759142117204
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.880643784118896,1.7108470538560439,2.0753035431873967,-1.1813190851060869,-1.0450186610759706,-0.5897654187345795,-0.9422630056295133,-1.4089708259057574,0.797058087892634,-0.8369194425993867,1.1941005027976794,-0.30544141932848506,1.662041539811751,-0.014805015427382622,1.5599475536778853,1.9341724170475274,-0.7593681661459716,0.08690187495861362
146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4592310046028083,0.08567483955809813,0.23970727710072937,-1.1813190851060869,0.7686354511863999,1.0260302490313917,-0.9422630056295133,-1.3778092462108384,0.08793167517676735,1.065170199671947,1.1941005027976794,-1.2599458547300009,0.31008494769846373,0.9596067142319884,-0.2548479758202965,0.23007475520519408,-1.8091859073616203,-0.4167705838195607
147,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.880643784118896,0.04151255112608873,-0.08422147573809427,-1.1813190851060869,0.5753564334562822,-0.5897654187345795,1.22398741487835,0.8463485045139969,1.222533935522154,-0.8369194425993867,-0.10383482633023308,-0.30544141932848506,-0.3291470763188606,-0.5643279094794698,-0.596143981930878,-0.14525814752969957,1.3402673162853258,-1.0656995195907457
148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.880643784118896,-1.0802095750469498,-1.2719602361471143,-0.3831305140884606,0.7063304489247917,-0.5897654187345795,-0.45383132733944426,-0.6416169259183798,0.2297569577199407,-0.8369194425993867,1.1941005027976794,1.6035674514745464,0.6040551240130178,0.2344631014622239,0.2683363209719722,0.7132619403351721,0.11547995153373569,0.623475800814723
149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.13613816952562643,-0.09980677185634133,0.23970727710072937,-1.1813190851060869,-1.6856475950444352,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,-1.6139717153413127,-0.8369194425993867,-0.10383482633023308,-1.2599458547300009,2.1596473070108657,1.8056075957967135,1.9686852855468453,2.007513329076185,0.8153584456775015,0.7715324026654302
150,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.880643784118896,-0.6209217753540522,-0.7320789814157416,-0.3831305140884606,-1.0046094167520137,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,0.6552328053494607,-0.8369194425993867,-0.10383482633023308,-1.2599458547300009,1.026637252465189,-0.03746575332643776,1.5108990258536101,1.0583956439994422,1.3402673162853258,0.006748300907048696
151,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.880643784118896,0.7392767083518371,0.6716122808858276,-0.3831305140884606,-0.7970002485017259,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,-1.1884958677117927,1.065170199671947,1.1941005027976794,-0.30544141932848506,-0.3000562776210662,0.559267011348681,-0.47147897371084524,-0.4580355664754443,0.4654191986056186,-0.14550848823020346
152,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.13613816952562643,-0.8858955059461086,-0.7320789814157416,-1.1813190851060869,-0.30158647337585304,-0.5897654187345795,0.247124058298212,-0.8909095634777309,1.5061845006085006,1.065170199671947,-0.10383482633023308,1.6035674514745464,0.2936256800141853,0.38931147710576736,0.4359187910382457,0.18747231365913575,-0.05948967200220578,0.505520541184254
153,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.880643784118896,2.0023181575073057,1.6433985394022985,-0.3831305140884606,0.6518580755189285,-0.5897654187345795,-0.28604945311766483,0.8463485045139969,0.08793167517676735,1.065170199671947,1.1941005027976794,1.6035674514745464,0.2809941490006693,0.5328294837997832,0.5912391291484504,0.0877071024436827,-1.6342162838256789,0.8471357738232382
154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.880643784118896,-0.9123928790053142,-0.6241027304694671,-0.3831305140884606,-0.7688294867648706,2.2378769998558705,0.9965497631554934,-0.887014366015866,1.0807086529789807,1.065170199671947,-0.10383482633023308,1.6035674514745464,-0.06350215136794857,0.249570260061594,0.28468583024673055,-0.23585574474157045,1.1652976927493846,-1.3884139094402779
155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.880643784118896,1.5077005270688006,1.2114935356172003,-0.3831305140884606,0.22070745986860024,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,0.5134075228062873,-0.8369194425993867,1.1941005027976794,1.6035674514745464,-0.7126862907292553,-1.4575386616672266,-1.5628087178009682,-0.1754573466003232,-1.8091859073616203,-0.7093836314488545
156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.880643784118896,2.267291888099362,2.3992322960262205,1.2132466279467917,0.7875049661570583,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,-0.33754417245275264,1.065170199671947,1.1941005027976794,-0.30544141932848506,0.6201316180302199,-0.09600599289899688,1.3841903289742326,0.5358416457952583,-0.05948967200220578,-0.4969241578711257
157,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.13613816952562643,1.9758207844481002,2.1832797941336715,-1.1813190851060869,0.5276486031531077,2.2378769998558705,-0.9422630056295133,0.8463485045139969,-0.6211947375390994,-0.8369194425993867,1.1941005027976794,1.6035674514745464,-1.8908636379899284,-1.2120473344274625,-1.4299689549435561,-1.940492677995879,1.1652976927493846,0.23320839877326052
158,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.880643784118896,-1.4070105094438194,-0.08422147573809427,-0.3831305140884606,-0.12499629553723753,-0.5897654187345795,0.1389979615775097,0.8463485045139969,0.6552328053494607,1.065170199671947,1.1941005027976794,-1.2599458547300009,0.8551546496150325,1.0049281900300986,1.1021612939846503,0.6269785144191046,1.1652976927493846,-0.6106792302150497
159,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.880643784118896,-0.6032568599812484,-1.0560077342545653,-1.1813190851060869,-0.10038581964390242,-0.5897654187345795,1.388040803006312,-1.7595385974735949,-0.479369454995926,-0.8369194425993867,1.1941005027976794,-1.2599458547300009,-1.9023468480022159,-1.2233777033769901,-1.4361000209215906,-1.951817377647363,-1.284277036753796,-1.1199519387086172
160,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4592310046028083,0.10333975493090189,-0.30017397763064335,-0.3831305140884606,-0.3266419849996278,-0.5897654187345795,0.5342174875221457,-2.3632942040626483,-1.755796997884486,-0.8369194425993867,1.1941005027976794,1.6035674514745464,-1.9038779426705208,-1.351788551471636,-1.2194690230310419,-1.9744667769503308,1.3402673162853258,1.1089474480178694
161,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4592310046028083,0.6509521314878184,0.9955410337246512,1.2132466279467917,-0.3701664794366664,2.2378769998558705,-0.9422630056295133,-1.2570581248930277,-0.05389360736640598,-0.8369194425993867,1.1941005027976794,-1.2599458547300009,0.7713272165253355,0.7518832834906496,0.8283070136324472,0.6534028136059002,-1.6342162838256789,0.24930911670501593
162,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4592310046028083,0.8011039121566503,0.9955410337246512,-0.3831305140884606,0.4729537118820247,-0.5897654187345795,0.910794582997695,-1.4557131954481357,1.0807086529789807,0.11412537853628012,1.1941005027976794,-0.30544141932848506,1.1544836572686539,1.042696086528524,1.1430350671715463,1.0271179021048678,-0.7593681661459716,1.201701583929069
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4592310046028083,-0.8152358444548935,-0.9480314833082907,-0.3831305140884606,-0.2637139327154041,-0.5897654187345795,0.8362248611213486,-1.4635035903718654,-1.330321150254966,-0.8369194425993867,1.1941005027976794,-1.2599458547300009,1.9904613461631666,0.5800393544228147,2.847471409065109,1.8872558042056657,-1.6342162838256789,-0.1504087067311725
164,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.13613816952562643,-0.7269112675908748,-0.5161264795231925,-1.1813190851060869,1.1983174489262762,-0.5897654187345795,0.4782901961148859,-0.3767434985115693,0.797058087892634,1.065170199671947,1.1941005027976794,-1.2599458547300009,1.6876873755058592,1.975563130039627,2.152617264887877,1.2455228239549136,0.8153584456775015,-0.27081407561212595
165,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4592310046028083,-0.8505656752005011,-1.0560077342545653,-0.3831305140884606,0.49898830211276873,-0.5897654187345795,1.7198760653560536,0.8463485045139969,-1.1884958677117927,1.065170199671947,1.1941005027976794,0.6490630160730306,0.2097982469244883,0.6499099629449014,-0.42243044588657,0.22144641261358733,0.990328069213443,-0.8066879702538111
166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.13613816952562643,-1.6808166977222776,-1.1639839852008398,1.2132466279467917,1.611755642505091,-0.5897654187345795,-0.9422630056295133,-0.2014596127276506,0.797058087892634,-0.8369194425993867,1.1941005027976794,-0.30544141932848506,0.588744177329968,0.9898210314307285,1.085811784709892,0.26027395427581773,0.990328069213443,-0.1234575049758428
167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4592310046028083,0.827601285215856,0.6716122808858276,-0.3831305140884606,0.6074435096210106,-0.5897654187345795,-0.9422630056295133,-1.1440973984989469,0.797058087892634,1.065170199671947,-1.4017701554581454,-1.2599458547300009,0.31008494769846373,0.9596067142319884,-0.2548479758202965,0.23007475520519408,-1.284277036753796,1.1659999919934376
168,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.13613816952562643,0.6332872161150146,0.7795885318321021,-1.1813190851060869,0.992621934316881,-0.5897654187345795,-0.9422630056295133,-1.1012502264184334,-0.7630200200822727,-0.8369194425993867,-1.4017701554581454,-0.30544141932848506,-1.912298963346198,-1.3329046032224232,-1.4279252662842115,-1.9367177781120513,1.5152369398212673,-0.4643727064004028
169,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.13613816952562643,-1.3893455940710158,-0.19219772668436882,1.2132466279467917,0.07197651875553235,-0.5897654187345795,1.8690155091087464,0.8463485045139969,0.797058087892634,-0.8369194425993867,-0.10383482633023308,-1.2599458547300009,-1.8832081646484036,-1.331016208397502,-1.4258815776248666,-1.8968116936258699,0.8153584456775015,-0.8598903425500464
170,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.13613816952562643,0.15633450104931315,0.3476835280470039,-1.1813190851060869,-0.4503619180619649,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,1.5061845006085006,1.065170199671947,-1.4017701554581454,-1.2599458547300009,-0.1591955681370091,0.7972047592887599,0.06396745503749222,-0.4688209947149527,-0.05948967200220578,0.27591030285313356
171,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.13613816952562643,-0.7534086406500804,-1.1639839852008398,1.2132466279467917,-0.6492038824225823,-0.5897654187345795,2.3686326456802673,0.8463485045139969,-1.6139717153413127,-0.8369194425993867,-1.4017701554581454,-0.30544141932848506,-0.08799966606082807,-0.1923141289699812,-0.1935373160399525,-0.017990094303499998,0.11547995153373569,-1.440916250522089
